id,date,time,timezone,user_id,username,tweet,replies,retweets,likes,location,hashtags,link,retweet,user_rt,mentions
1017760866865999878,2018-07-13,09:21:14,EDT,314089948,BrittanySvoboda,@alexwagner I really would love for this to happen to him. pic.twitter.com/VgFpCBhfTx,0,0,1,,,https://twitter.com/BrittanySvoboda/status/1017760866865999878,,None,alexwagner
1017760438954745859,2018-07-13,09:19:32,EDT,2151103971,jayna7278,@alexwagner What a disgrace,0,0,0,,,https://twitter.com/jayna7278/status/1017760438954745859,,None,alexwagner
1017760425994117120,2018-07-13,09:19:29,EDT,14852316,normanlorrain,@alexwagner Inconvenient truth.,0,0,0,,,https://twitter.com/normanlorrain/status/1017760425994117120,,None,alexwagner
1017760133101838336,2018-07-13,09:18:19,EDT,800903216338731008,grayellipsis,@alexwagner Im sure it’s the same type of love that is protesting in the streets of London right now.,0,0,0,,,https://twitter.com/grayellipsis/status/1017760133101838336,,None,alexwagner
1017760115565498368,2018-07-13,09:18:15,EDT,2165922462,Stinkshovel,@alexwagner Every single time @POTUS opens his tic tac hole and words fall out... pic.twitter.com/4BvqnLVdFI,1,0,2,,,https://twitter.com/Stinkshovel/status/1017760115565498368,,None,"alexwagner,POTUS"
1017760096393105408,2018-07-13,09:18:10,EDT,16803326,dsimons1,@alexwagner <Emoji: Smiling face with open mouth and tightly-closed eyes><Emoji: Smiling face with open mouth and tightly-closed eyes><Emoji: Smiling face with open mouth and tightly-closed eyes><Emoji: Smiling face with open mouth and tightly-closed eyes><Emoji: Smiling face with open mouth and tightly-closed eyes><Emoji: Smiling face with open mouth and tightly-closed eyes><Emoji: Smiling face with open mouth and tightly-closed eyes>,0,0,0,,,https://twitter.com/dsimons1/status/1017760096393105408,,None,alexwagner
1017759858484043776,2018-07-13,09:17:13,EDT,760156912310771713,Eric12144176,@alexwagner Because he is a racist.,0,0,1,,,https://twitter.com/Eric12144176/status/1017759858484043776,,None,alexwagner
1017759842554011650,2018-07-13,09:17:10,EDT,33898901,fgcchevy,@alexwagner Can you call him a white nationalist now!,0,0,0,,,https://twitter.com/fgcchevy/status/1017759842554011650,,None,alexwagner
1017759737918570498,2018-07-13,09:16:45,EDT,18040699,ronsilverado,@alexwagner good morning!,0,0,0,,,https://twitter.com/ronsilverado/status/1017759737918570498,,None,alexwagner
1017759443780587521,2018-07-13,09:15:35,EDT,467130805,Johnwoodlawn,@alexwagner  pic.twitter.com/hvqsJweIqP,0,0,0,,,https://twitter.com/Johnwoodlawn/status/1017759443780587521,,None,alexwagner
1017759298678599680,2018-07-13,09:15:00,EDT,1549163946,DawnaRickelz,@alexwagner But not for him,0,0,2,,,https://twitter.com/DawnaRickelz/status/1017759298678599680,,None,alexwagner
1017734723899219968,2018-07-13,07:37:21,EDT,596731173,EndeeAnners,@alexwagner CBS should add a permanent fourth chair at the morning table for you!,0,0,1,,,https://twitter.com/EndeeAnners/status/1017734723899219968,,None,alexwagner
1017420960075374592,2018-07-12,10:50:34,EDT,38519201,b2burns,@alexwagner @AlexWitt @kasie @HeyTammyBruce @georgefwill @jeffglor @margbrennan @jaketapper @TVAshleigh @jdbalart @FareedZakaria @PoppyHarlowCNN @JohnKingCNN @DanaBashCNN @AC360 @wolfblitzer @ChrisCuomo @donlemoncnnnews @smerconish @ErinBurnett @hughhewitt @GloriaBorger https://twitter.com/b2burns/status/1017075851949535233 …,0,0,0,,,https://twitter.com/b2burns/status/1017420960075374592,,None,"alexwagner,AlexWitt,kasie,HeyTammyBruce,georgefwill,jeffglor,margbrennan,jaketapper,TVAshleigh,jdbalart,FareedZakaria,PoppyHarlowCNN,JohnKingCNN,DanaBashCNN,AC360,wolfblitzer,ChrisCuomo,donlemoncnnnews,smerconish,ErinBurnett,hughhewitt,GloriaBorger"
1017381864150102016,2018-07-12,08:15:13,EDT,3030797073,Atticus5752,@alexwagner Agree 1000000%withwwhat u said on tv....The ground is veeerrrry underrated.Keep up your fantastic work.,0,0,0,,,https://twitter.com/Atticus5752/status/1017381864150102016,,None,alexwagner
1017378511743520768,2018-07-12,08:01:53,EDT,500315692,SusetteWise,@alexwagner is absolutely the worst on @CBSThisMorning. I turn it off the moment I see her face. And her bad teeth. @biannagolodryga certainly does a better job as sub.,0,0,0,,,https://twitter.com/SusetteWise/status/1017378511743520768,,None,"alexwagner,CBSThisMorning,biannagolodryga"
1017346009595371520,2018-07-12,05:52:44,EDT,930647161095802880,Bobby_Alty,"@alexwagner ""It does look pretty clear right?  Like even in the dark?""",0,0,0,,,https://twitter.com/Bobby_Alty/status/1017346009595371520,,None,alexwagner
1017345903601037312,2018-07-12,05:52:19,EDT,930647161095802880,Bobby_Alty,"@alexwagner Oh is that so huh Alex?  DEC2012 ""I don't think he truly knew how much he was up against.""  Last half 2012, ""Well they shouldn't be going around damaging his reputation.""  DEC2012 ""Well we have various clips on him."" ~AUG2013 ""I don't know, he does have all these FOIA requests.",0,0,0,,,https://twitter.com/Bobby_Alty/status/1017345903601037312,,None,alexwagner
1017344472173117440,2018-07-12,05:46:38,EDT,930647161095802880,Bobby_Alty,"@alexwagner Oh soap huh?  Sippperryyyyy.....  Hey I'm thinking about writing that romance novel you suggested.  Want to help give me a few ideas?   Soap must be involved.  YES, I like that idea.  ""Oh we have many files and recordings on him.""  ""Who was that girl?""  I could go on all night!",0,0,0,,,https://twitter.com/Bobby_Alty/status/1017344472173117440,,None,alexwagner
1017169398237487104,2018-07-11,18:10:57,EDT,86151726,ansewl,"@alexwagner Sad conduct, unfortunately not unexpected",0,0,1,,,https://twitter.com/ansewl/status/1017169398237487104,,None,alexwagner
1017137672073170949,2018-07-11,16:04:53,EDT,3109401023,scootermcdoog,"@alexwagner Lol, my mom has been buying ""status soap"" to match her towels since the 80s but you're grounded for a week if you use them",0,0,1,,,https://twitter.com/scootermcdoog/status/1017137672073170949,,None,alexwagner
1017137291360374784,2018-07-11,16:03:22,EDT,3381888881,DJ_P_Applesauce,".@alexwagner ""raw water""",0,0,0,,,https://twitter.com/DJ_P_Applesauce/status/1017137291360374784,,None,alexwagner
1017136057182121984,2018-07-11,15:58:28,EDT,808538512735600641,rule11media,@alexwagner That’s funny and kind of sad at the same time.,0,0,1,,,https://twitter.com/rule11media/status/1017136057182121984,,None,alexwagner
1017135954732052480,2018-07-11,15:58:03,EDT,932858666587275264,IngloriousHRC,@alexwagner Alan D was always a Fake Democrat. Attacking Bernie Sanders and @CynthiaNixon is not the way to go.,0,0,0,,,https://twitter.com/IngloriousHRC/status/1017135954732052480,,None,"alexwagner,CynthiaNixon"
1017135786112770055,2018-07-11,15:57:23,EDT,374226166,HRHTish,@alexwagner I have enough hotel soap to last the rest of my life.,0,0,0,,,https://twitter.com/HRHTish/status/1017135786112770055,,None,alexwagner
1017089289790918656,2018-07-11,12:52:37,EDT,4236875068,radical6216,@alexwagner And now it's on to Moscow.,0,0,0,,,https://twitter.com/radical6216/status/1017089289790918656,,None,alexwagner
1017085083407114241,2018-07-11,12:35:55,EDT,197575346,FightOnJAL,"@alexwagner Wait, so no maga?",0,0,0,,,https://twitter.com/FightOnJAL/status/1017085083407114241,,None,alexwagner
1017084646788648960,2018-07-11,12:34:10,EDT,17025549,Hillary_M,@alexwagner same here,0,0,2,,,https://twitter.com/Hillary_M/status/1017084646788648960,,None,alexwagner
1017084134919950337,2018-07-11,12:32:08,EDT,21772507,dkass,"@alexwagner I mean @realDonaldTrump has claimed to be reading All Quiet on the Western Front for the better part of 2 years - when he finishes the book maybe he'll understand why pushing Europe to arm-themselves isn't necessarily, historically a great idea #NATOSummit",0,0,4,,#NATOSummit,https://twitter.com/dkass/status/1017084134919950337,,None,"alexwagner,realDonaldTrump"
1017083384625950720,2018-07-11,12:29:10,EDT,19759519,Ryan0666,@alexwagner So ... Trumped?,0,0,1,,,https://twitter.com/Ryan0666/status/1017083384625950720,,None,alexwagner
1017069494194147330,2018-07-11,11:33:58,EDT,38519201,b2burns,@alexwagner @AlexWitt @kasie @HeyTammyBruce @georgefwill @jeffglor @margbrennan @jaketapper @TVAshleigh @jdbalart @FareedZakaria @PoppyHarlowCNN @JohnKingCNN @DanaBashCNN @AC360 @wolfblitzer @ChrisCuomo @donlemoncnnnews @smerconish @ErinBurnett @hughhewitt @GloriaBorger https://twitter.com/b2burns/status/1017062713732689920 …,0,0,0,,,https://twitter.com/b2burns/status/1017069494194147330,,None,"alexwagner,AlexWitt,kasie,HeyTammyBruce,georgefwill,jeffglor,margbrennan,jaketapper,TVAshleigh,jdbalart,FareedZakaria,PoppyHarlowCNN,JohnKingCNN,DanaBashCNN,AC360,wolfblitzer,ChrisCuomo,donlemoncnnnews,smerconish,ErinBurnett,hughhewitt,GloriaBorger"
1017065762157146112,2018-07-11,11:19:08,EDT,960230929095712768,Marvel63736723,"@TheAtlantic @alexwagner ""thousands"" of children were not traumatized. Two thousand. And some parents are willingly handing off their children to be raised by relatives or foster care. Tens of thousands more were sent on the dangerous trek unaccompanied. Where was the outrage when Obama did the same?",0,0,0,,,https://twitter.com/Marvel63736723/status/1017065762157146112,,None,"alexwagner,TheAtlantic"
1017062707411836930,2018-07-11,11:07:00,EDT,1504955868,westernsage2,@alexwagner Have you heard of the #dust bowl. From 1900-1930 more&more people moved to the middle part of the US to live as farmers. The topsoil was all gone after 1930. Winds thick with dust particles blew for days. Sodbuster farmers trapped in tiny homes. Moved west to Calif.,0,0,0,,#dust,https://twitter.com/westernsage2/status/1017062707411836930,,None,alexwagner
1017030795222048769,2018-07-11,09:00:11,EDT,86151726,ansewl,@alexwagner So happy to start my day with you! Have a good one!! <Emoji: Smiling face with open mouth and smiling eyes>,0,0,0,,,https://twitter.com/ansewl/status/1017030795222048769,,None,alexwagner
1017023890416168960,2018-07-11,08:32:45,EDT,800684998034538496,GardenResist1,@JeffreyGoldberg @alexwagner I mean COME ON. You're better than this absurd premise that presupposes any desire at all on the part of this administration to treat these people humanely. You sound ridiculous here. Please do better Alex.,0,0,0,,,https://twitter.com/GardenResist1/status/1017023890416168960,,None,"alexwagner,JeffreyGoldberg"
1017023652997582848,2018-07-11,08:31:48,EDT,964650890,Winters19Mike,@alexwagner Let’s not get ahead of ourselves shall we? I’m not sure they’re done creating/expanding their disaster. Looking forward to the story.,0,0,0,,,https://twitter.com/Winters19Mike/status/1017023652997582848,,None,alexwagner
1017022858747314182,2018-07-11,08:28:39,EDT,800684998034538496,GardenResist1,"@JeffreyGoldberg @alexwagner My dude... We are WAY past that now. This is a crime against humanity and those responsible should be prosecuted under int'l law not be allowed to solve a ""problem"" that's devolved into an atrocity. They must be stopped before their solution becomes FINAL: https://www.rollingstone.com/politics/politics-news/ice-officers-to-asylum-seekers-dont-you-know-that-we-hate-you-people-697727/ …",0,0,0,,,https://twitter.com/GardenResist1/status/1017022858747314182,,None,"alexwagner,JeffreyGoldberg"
1017015409701052417,2018-07-11,07:59:03,EDT,75328352,Michael_Faherty,"@alexwagner If by solving it you mean cause it to fade as a story to the point where people aren't really sure what happened, then yes.",0,0,0,,,https://twitter.com/Michael_Faherty/status/1017015409701052417,,None,alexwagner
1017015250720305152,2018-07-11,07:58:25,EDT,34059790,PC_Kid,@alexwagner It creates these disasters on purpose,0,0,0,,,https://twitter.com/PC_Kid/status/1017015250720305152,,None,alexwagner
1017014765359648768,2018-07-11,07:56:29,EDT,2151103971,jayna7278,@alexwagner Let me break this answer down ..No. they can’t,0,0,0,,,https://twitter.com/jayna7278/status/1017014765359648768,,None,alexwagner
1017014606877913090,2018-07-11,07:55:52,EDT,788156243173072897,PatAzarian,@alexwagner Not likely,0,0,0,,,https://twitter.com/PatAzarian/status/1017014606877913090,,None,alexwagner
1017011942349836293,2018-07-11,07:45:16,EDT,4805920107,anon_side_eye,"@alexwagner on @CBSThisMorning  on #GeorgeClooney moto crash, wishing him speedy recovery w love during news seg.Story just before abt Buffalo Bills footballer exgf home inv assault w bloody face. No mention speedy recovery 4 gf.Like y does Clooney get well wishes/love? Smh",1,0,1,,#GeorgeClooney,https://twitter.com/anon_side_eye/status/1017011942349836293,,None,"alexwagner,CBSThisMorning"
1016915825398308865,2018-07-11,01:23:20,EDT,941178989464317952,TretonicMW,@alexwagner Pay it forward. Go with an optimistic approach.,0,0,0,,,https://twitter.com/TretonicMW/status/1016915825398308865,,None,alexwagner
1016907081423642624,2018-07-11,00:48:36,EDT,518274217,MaryJohanna6,"@alexwagner It was a good show. I remember Eddie Huang visited Deerborn and introduced his audience to the awesome diversity there. Thank you for this, at this time in our country this is really important to have for people to see how our multiethnicity is the fabric that holds us.",0,0,0,,,https://twitter.com/MaryJohanna6/status/1016907081423642624,,None,alexwagner
1016862016747683841,2018-07-10,21:49:31,EDT,38519201,b2burns,@alexwagner @AlexWitt @kasie @HeyTammyBruce @georgefwill @jeffglor @margbrennan @jaketapper @TVAshleigh @jdbalart @FareedZakaria @PoppyHarlowCNN @JohnKingCNN @DanaBashCNN @AC360 @wolfblitzer @ChrisCuomo @donlemoncnnnews @smerconish @ErinBurnett @hughhewitt @GloriaBorger https://twitter.com/b2burns/status/1016853267995754497 …,0,0,0,,,https://twitter.com/b2burns/status/1016862016747683841,,None,"alexwagner,AlexWitt,kasie,HeyTammyBruce,georgefwill,jeffglor,margbrennan,jaketapper,TVAshleigh,jdbalart,FareedZakaria,PoppyHarlowCNN,JohnKingCNN,DanaBashCNN,AC360,wolfblitzer,ChrisCuomo,donlemoncnnnews,smerconish,ErinBurnett,hughhewitt,GloriaBorger"
1016846404004691968,2018-07-10,20:47:29,EDT,16165113,zendude16,@alexwagner Ppl didn’t realize it was rigged\setup for you @realDonaldTrump and the plan was worked out between you and Putin. #neveragain,0,0,0,,#neveragain,https://twitter.com/zendude16/status/1016846404004691968,,None,"alexwagner,realDonaldTrump"
1016845117477404672,2018-07-10,20:42:22,EDT,16165113,zendude16,@alexwagner The Trump administration has no intention or doesn’t give a crap about whether these kids are re-joined with their families. #heartlessandcruel,0,0,0,,#heartlessandcruel,https://twitter.com/zendude16/status/1016845117477404672,,None,alexwagner
1016843112394706944,2018-07-10,20:34:24,EDT,15695366,madebycarol,@alexwagner These people were truly found from hell's human resources.,0,0,0,,,https://twitter.com/madebycarol/status/1016843112394706944,,None,alexwagner
1016833615706165253,2018-07-10,19:56:40,EDT,997531927883247617,LiberalCutie35,@alexwagner This seems like a good spot for my daily reminder that 53% of white women directly voted for Donald Trump while another close to 10% voted for 3rd party candidates that they knew didn’t stand a chance of winning - hence voting for Trump. Yay women’s rights.. SMH!! pic.twitter.com/ue8OZQimdz,0,0,0,,,https://twitter.com/LiberalCutie35/status/1016833615706165253,,None,alexwagner
1016830199428771840,2018-07-10,19:43:05,EDT,3176533503,spinner_jay,@alexwagner Fantastic isn't it Alex? pic.twitter.com/07XezC06L3,0,0,0,,,https://twitter.com/spinner_jay/status/1016830199428771840,,None,alexwagner
1016827901344301056,2018-07-10,19:33:58,EDT,31132292,pamgraf,@ProtectOurCare @alexwagner Boo,0,0,0,,,https://twitter.com/pamgraf/status/1016827901344301056,,None,"alexwagner,ProtectOurCare"
1016824950907392000,2018-07-10,19:22:14,EDT,16919992,c_kinbote,"@alexwagner Every one with MS, like me, should start paying serious attention and making our voices heard while they still; they are trying to either deny or price us out of our insurance.",0,0,1,,,https://twitter.com/c_kinbote/status/1016824950907392000,,None,alexwagner
1016817115171393536,2018-07-10,18:51:06,EDT,33010897,poodlepatty,@alexwagner And he is the most popular repub president ever!  Horse s**t!,0,0,1,,,https://twitter.com/poodlepatty/status/1016817115171393536,,None,alexwagner
1016814386466308096,2018-07-10,18:40:15,EDT,4750583712,restoresanenes5,@alexwagner WHERE is the oversight? What mechanisms are available to check these funding decisions?,0,0,0,,,https://twitter.com/restoresanenes5/status/1016814386466308096,,None,alexwagner
1016810968247078919,2018-07-10,18:26:40,EDT,86151726,ansewl,@alexwagner Outrageous,0,0,0,,,https://twitter.com/ansewl/status/1016810968247078919,,None,alexwagner
1016810273708134401,2018-07-10,18:23:55,EDT,1028762646,bereasonable2,@alexwagner The dept. is officially changing its name to UIN - Unhealth & Inhumane Nonservices.,0,0,0,,,https://twitter.com/bereasonable2/status/1016810273708134401,,None,alexwagner
1016810162508558336,2018-07-10,18:23:28,EDT,883459984410923008,FrankD15045027,"@alexwagner Everything to benefit the wealthy and corporations and to hell with the middle class and impoverished. Trump supporters, hope you enjoy this.",0,0,0,,,https://twitter.com/FrankD15045027/status/1016810162508558336,,None,alexwagner
1016808559726608385,2018-07-10,18:17:06,EDT,21985751,370nomo,@alexwagner  pic.twitter.com/8gmHZarZ1i,0,0,0,,,https://twitter.com/370nomo/status/1016808559726608385,,None,alexwagner
1016808225436389377,2018-07-10,18:15:46,EDT,124868958,coasterinoregon,@alexwagner @goldsteinamy Good Luck Red States!,0,0,2,,,https://twitter.com/coasterinoregon/status/1016808225436389377,,None,"alexwagner,goldsteinamy"
1016807238294482944,2018-07-10,18:11:51,EDT,845709530180829188,ACMELeader,@alexwagner Evil. Pure evil,0,0,4,,,https://twitter.com/ACMELeader/status/1016807238294482944,,None,alexwagner
1016806332316385280,2018-07-10,18:08:15,EDT,4864075228,agb412_anthony,@alexwagner Congratulations Trump supporters!,0,0,8,,,https://twitter.com/agb412_anthony/status/1016806332316385280,,None,alexwagner
1016805334764138497,2018-07-10,18:04:17,EDT,282352959,gmsingh123,@alexwagner Can they get any more monstrous?,1,0,1,,,https://twitter.com/gmsingh123/status/1016805334764138497,,None,alexwagner
1016805284470231047,2018-07-10,18:04:05,EDT,2863487811,RealJimSnell,@alexwagner @goldsteinamyAnd ... why is this NOT a shock?,0,0,1,,,https://twitter.com/RealJimSnell/status/1016805284470231047,,None,"alexwagner,goldsteinamy"
1016801382781857797,2018-07-10,17:48:35,EDT,432031965,MrDanthraxxx,@sportsyelling @alexwagner  pic.twitter.com/VFN7MBYzea,0,0,0,,,https://twitter.com/MrDanthraxxx/status/1016801382781857797,,None,"alexwagner,sportsyelling"
1016789824043343872,2018-07-10,17:02:39,EDT,347547067,gordoakes,@alexwagner Would be nice to see the press report true vetted stories good or bad.,0,0,0,,,https://twitter.com/gordoakes/status/1016789824043343872,,None,alexwagner
1016789310886969345,2018-07-10,17:00:37,EDT,347547067,gordoakes,@BCLamble @alexwagner Happened under @BarackObama no must be a lie. Maybe was a deal between members of the SCOTUS and WH to get Trump elected after getting loans from German banks.,1,0,0,,,https://twitter.com/gordoakes/status/1016789310886969345,,None,"alexwagner,BCLamble,BarackObama"
1016778182375059457,2018-07-10,16:16:24,EDT,860755980,Nancjj65,@alexwagner Don't care they volunteered,0,0,0,,,https://twitter.com/Nancjj65/status/1016778182375059457,,None,alexwagner
1016769541592895488,2018-07-10,15:42:04,EDT,54999453,Grracy,@alexwagner WE must fix it.,0,0,0,,,https://twitter.com/Grracy/status/1016769541592895488,,None,alexwagner
1016765832595234822,2018-07-10,15:27:19,EDT,991539088019853312,AmamoucheE,@alexwagner So basically back to square one!!,0,0,0,,,https://twitter.com/AmamoucheE/status/1016765832595234822,,None,alexwagner
1016763838413369344,2018-07-10,15:19:24,EDT,183274973,OOOSillyME,@alexwagner What the hell?,0,0,0,,,https://twitter.com/OOOSillyME/status/1016763838413369344,,None,alexwagner
1016763329296195584,2018-07-10,15:17:22,EDT,866529569620320257,natchezalley6,@alexwagner Keep up the pressure,0,0,0,,,https://twitter.com/natchezalley6/status/1016763329296195584,,None,alexwagner
1016762973405220864,2018-07-10,15:15:58,EDT,14593359,chrislmendonca,@alexwagner Can you please elaborate? Since in court the state state they have only reunified 4 so far. I know in talking to some shelters that their staff has been able to connect the kids with their parents via phone but there is concern that reunification would mean giving up asylum claim,0,0,0,,,https://twitter.com/chrislmendonca/status/1016762973405220864,,None,alexwagner
1016762924306579456,2018-07-10,15:15:46,EDT,760187968011182080,nickbatz,@alexwagner WHAT?!,0,0,1,,,https://twitter.com/nickbatz/status/1016762924306579456,,None,alexwagner
1016762681666105344,2018-07-10,15:14:48,EDT,369783434,RK_Hayes,@alexwagner  pic.twitter.com/Px2KFRFSlU,0,0,0,,,https://twitter.com/RK_Hayes/status/1016762681666105344,,None,alexwagner
1016735918797930496,2018-07-10,13:28:27,EDT,821881754,ReganKelly8,@alexwagner Awful,0,0,0,,,https://twitter.com/ReganKelly8/status/1016735918797930496,,None,alexwagner
1016709223751680000,2018-07-10,11:42:23,EDT,614203714,MarkDickins,@srlawton @alexwagner This is a ridiculously light sentence.  It should be 20 years.  A corrupt GOP judge?,0,1,0,,,https://twitter.com/MarkDickins/status/1016709223751680000,,None,"alexwagner,srlawton"
1016679347837685760,2018-07-10,09:43:40,EDT,122120438,paulamlevine,"@alexwagner But does her boss ""get it?""",0,0,0,,,https://twitter.com/paulamlevine/status/1016679347837685760,,None,alexwagner
1016668598595670016,2018-07-10,09:00:57,EDT,829499394940686337,876done,"@alexwagner Congrats on the new book! I just completed this interesting, fun read. About the photos at the chapter beginnings - there isn't attribution or credits so I assume they are family photos? I hope future editions include that info but would love more explanation from you",0,0,0,,,https://twitter.com/876done/status/1016668598595670016,,None,alexwagner
1016616957385302016,2018-07-10,05:35:45,EDT,2151103971,jayna7278,@alexwagner Wait ...I thought everyone “was sooooo busy” these days with their busy lives to be able to watch this much tv? <Emoji: Smirking face>,0,0,0,,,https://twitter.com/jayna7278/status/1016616957385302016,,None,alexwagner
1016589931387506688,2018-07-10,03:48:21,EDT,967070262087708672,GalaxyClass33,@alexwagner This was intentionally racial and plays to the base for political purposes.,0,0,0,,,https://twitter.com/GalaxyClass33/status/1016589931387506688,,None,alexwagner
1016580602185871363,2018-07-10,03:11:17,EDT,20092633,Shinybiscuit,@alexwagner I wish I could say I'm disgusted but I'm not even surprised.,0,0,0,,,https://twitter.com/Shinybiscuit/status/1016580602185871363,,None,alexwagner
1016567650946727936,2018-07-10,02:19:49,EDT,197703354,longbottom4,"@alexwagner Losing the kids was a feature, not a bug.  Still is.",0,0,0,,,https://twitter.com/longbottom4/status/1016567650946727936,,None,alexwagner
1016536509388918785,2018-07-10,00:16:04,EDT,120823197,SimiraNB,@alexwagner Omg,0,0,0,,,https://twitter.com/SimiraNB/status/1016536509388918785,,None,alexwagner
1016529872875872261,2018-07-09,23:49:42,EDT,17693515,jseverance,@alexwagner Oh my god.  Why isn’t this a bigger story.  Thank you for reporting.,0,0,0,,,https://twitter.com/jseverance/status/1016529872875872261,,None,alexwagner
1016527488434896896,2018-07-09,23:40:14,EDT,941178989464317952,TretonicMW,@alexwagner You mean a system similar to a hospital with a mother of a newborn baby? It already exists.,0,1,1,,,https://twitter.com/TretonicMW/status/1016527488434896896,,None,alexwagner
1016520871534645248,2018-07-09,23:13:56,EDT,497319510,txpts777,@alexwagner should have been 25 yrs!,0,0,0,,,https://twitter.com/txpts777/status/1016520871534645248,,None,alexwagner
1016506921078190080,2018-07-09,22:18:30,EDT,186197076,itsmedarlando,@alexwagner Do they hand out social security numbers like that? Don't you need a job history to get a credit card?,0,0,0,,,https://twitter.com/itsmedarlando/status/1016506921078190080,,None,alexwagner
1016502185369260038,2018-07-09,21:59:41,EDT,35222817,cannelle2,"@alexwagner Without the press, things can be like they were in 1933 when the truth about Hitler was hidden from the world and the atrocities that he committed. Trump is trying to shut the press up and I am glad that people are standing up for FREEDOM OF THE PRESS TO REPORT WHAT IS HEARD!",0,1,1,,,https://twitter.com/cannelle2/status/1016502185369260038,,None,alexwagner
1016494374891524097,2018-07-09,21:28:39,EDT,283859623,getzenstrasse,@alexwagner That fact seems pretty obvious to me too. Why don’t other people get it?,0,0,0,,,https://twitter.com/getzenstrasse/status/1016494374891524097,,None,alexwagner
1016490021463953409,2018-07-09,21:11:21,EDT,128638414,Calgar_C,@alexwagner Wtf,0,0,0,,,https://twitter.com/Calgar_C/status/1016490021463953409,,None,alexwagner
1016486153703190528,2018-07-09,20:55:59,EDT,263472472,MegaMax79,"@alexwagner I love that when rich white people break the law it's called ""violation of ethics"".",0,0,5,,,https://twitter.com/MegaMax79/status/1016486153703190528,,None,alexwagner
1016482485914554368,2018-07-09,20:41:24,EDT,302937500,KatmaiKeith,"@alexwagner In liberal WA state. For crimes occurring 2013 to 2017. Horrible activity for sure, but don’t try to link this to current administration policies.",1,0,0,,,https://twitter.com/KatmaiKeith/status/1016482485914554368,,None,alexwagner
1016481364479098880,2018-07-09,20:36:57,EDT,1010614988556234753,Yoliz44430196,@alexwagner Oh but according to this low life criminals (ICE) the hard working inmigrants are the criminals.,0,0,0,,,https://twitter.com/Yoliz44430196/status/1016481364479098880,,None,alexwagner
1016480743428521985,2018-07-09,20:34:29,EDT,45862310,mr_hodes,@alexwagner #ReuniteFamiliesNow pic.twitter.com/D1eU1grx6C,0,0,0,,#ReuniteFamiliesNow,https://twitter.com/mr_hodes/status/1016480743428521985,,None,alexwagner
1016475776777060352,2018-07-09,20:14:45,EDT,741270286725701632,AHLHarrythekid,"@alexwagner @MrShmurda23 @POTUS @PressSec Another example of the CORRUPT  ""GREAT PEOPLE"" you surround yourself  with and a great example of CORRUPTION in ICE!  Is there any end to the Damage you're doing to our Nation? IMPEACHMENT will START THE HEALING!",0,0,3,,,https://twitter.com/AHLHarrythekid/status/1016475776777060352,,None,"alexwagner,MrShmurda23,POTUS,PressSec"
1016469448704872448,2018-07-09,19:49:36,EDT,1091910690,DannyDanquah,@alexwagner Just 4 years?,0,0,1,,,https://twitter.com/DannyDanquah/status/1016469448704872448,,None,alexwagner
1016467353478066176,2018-07-09,19:41:16,EDT,259878827,curlyhairatedge,@DonCheadle @alexwagner Send that MF back to wherever his family came from.,0,0,0,,,https://twitter.com/curlyhairatedge/status/1016467353478066176,,None,"alexwagner,DonCheadle"
1016466827017408512,2018-07-09,19:39:11,EDT,15943121,sexyfacts4u,@alexwagner Death penalty,0,0,2,,,https://twitter.com/sexyfacts4u/status/1016466827017408512,,None,alexwagner
1016459717739188224,2018-07-09,19:10:56,EDT,783075231460188161,neasea17,@alexwagner they're all gonna have to start ordering takeout w/pseudonyms..just sayin',0,0,0,,,https://twitter.com/neasea17/status/1016459717739188224,,None,alexwagner
1016457205388840960,2018-07-09,19:00:57,EDT,86151726,ansewl,@alexwagner Outrageous,0,1,0,,,https://twitter.com/ansewl/status/1016457205388840960,,None,alexwagner
1016456301268914176,2018-07-09,18:57:21,EDT,15695366,madebycarol,@alexwagner She'll be fired tomorrow.,0,0,0,,,https://twitter.com/madebycarol/status/1016456301268914176,,None,alexwagner
1016455453113569283,2018-07-09,18:53:59,EDT,3538119138,PatrickLenaghen,@alexwagner add that not being able to track illegals that r released and don't show up for court day..terrible mess,0,1,1,,,https://twitter.com/PatrickLenaghen/status/1016455453113569283,,None,alexwagner
1016455234430930949,2018-07-09,18:53:07,EDT,86151726,ansewl,@alexwagner Say WHAT?! Incredulous!,0,0,0,,,https://twitter.com/ansewl/status/1016455234430930949,,None,alexwagner
1016454745387667456,2018-07-09,18:51:10,EDT,3538119138,PatrickLenaghen,"@alexwagner unfortunately a lot of the press in USA no independent CNN,NBC  to name a couple",1,0,0,,,https://twitter.com/PatrickLenaghen/status/1016454745387667456,,None,alexwagner
1016450976687980544,2018-07-09,18:36:12,EDT,710208981881344000,NewsCloset,"@alexwagner Whats the point? Per the left, no one but immigrants are allowed to make these dishes. Remeber the food truck vendor who learned the authentic recipes and the left ran her ouy of business.",0,0,0,,,https://twitter.com/NewsCloset/status/1016450976687980544,,None,alexwagner
1016447655994462208,2018-07-09,18:23:00,EDT,193766008,Alleyezonher,@alexwagner Please tell me you’re kidding.. I want to be a proud American. My pride is waning...,0,0,1,,,https://twitter.com/Alleyezonher/status/1016447655994462208,,None,alexwagner
1016446750632992769,2018-07-09,18:19:24,EDT,118238688,YOLIDS,@alexwagner Trump world disgusting !,0,0,0,,,https://twitter.com/YOLIDS/status/1016446750632992769,,None,alexwagner
